no,category,addr1,addr2,addr3,name,menu,x_code,y_code,food_category1,food_category2,
1129,백반기행,경남,진주시,경남 진주시 중앙시장길 37-8,제일식당,육회비빔밥&육회,128.0847476,35.19510202, 한식,-,
1130,백반기행,경남,진주시,경남 진주시 중앙시장길 29-5,하동복집,복국&아귀수육,128.0849641,35.19470531, 한식 ," 해물,생선 ",
1131,백반기행,경남,진주시,대구 남구 이천로28길 43-7,평양빈대떡,거지탕,128.6003024,35.855159, 술집 ," 호프,요리주점",
1132,백반기행,경남,진주시,경남 산청군 산청읍 꽃봉산로 115,산청흑돼지,갈비수육&땡초갈비찜,127.8769467,35.41216236, 한식 ," 육류,고기",
1133,백반기행,경남,진주시,서울 마포구 동교로 245,송가네,선지국밥&장어국밥,126.9240667,37.56181921, 한식 , 감자탕,
1134,백반기행,경북,영덕군,경북 영덕군 영해면 영덕대게로 2817,해변회식당,종합물회&조개구이,129.428695,36.56404436, 한식 ," 해물,생선 ",
1135,백반기행,경북,영덕군,경북 영덕군 영덕읍 남석길 23-48,시장밥집,영덕시장 내 위치,129.3696944,36.4067078, 한식,-,
1136,백반기행,경북,영덕군,경북 영덕군 축산면 축산항길 36,영덕 물가자미 전문점,물가자미 정식,129.4465962,36.50811712, 한식 ," 해물,생선",
1137,백반기행,경북,청송군,서울 마포구 양화로6길 57-13,88식당,닭불고기&백숙,126.9177298,37.54925866, 한식 ," 육류,고기",
1138,백반기행,전북,남원시,전북 남원시 산내면 지리산로 799,일출산채식당,산채정식,127.5795892,35.37349294, 한식,-,
1139,백반기행,전북,남원시,전북 남원시 운봉읍 삼산길 8-4,인동할머니민박,가정식 백반,127.5235018,35.42215028, 숙박 , 민박,
1140,백반기행,전북,남원시,-,동막골,연탄돼지갈비,127.0901142,37.68018455, 지명,-,
1141,백반기행,전북,남원시,서울 마포구 와우산로38길 4,부산집,추어탕,126.9309687,37.55552007, 술집 , 일본식주점,
1142,백반기행,전남,영암군,전남 영암군 영암읍 기찬랜드로 19-10,영암 한국트로트가요센터,-,126.6850578,34.79232595, 문화시설 ," 공연장,연극극장",
1143,백반기행,전남,영암군,전남 영암군 학산면 독천로 170-1,청하식당,낙지볶음,126.5679746,34.72507663, 한식 ," 해물,생선",
1144,백반기행,전남,영암군,전남 영암군 덕진면 새터신정길 71,텃밭가든,닭구이,126.698179,34.81920582, 한식 ," 육류,고기 ",
1145,백반기행,전남,영암군,전남 영암군 삼호읍 용당로 80-1,수궁한정식,한정식백반,126.4112754,34.75135053, 한식 , 한정식,
1146,백반기행,전남,영암군,전남 목포시 호남로64번길 3-1,독천식당,갈낙탕,126.3856006,34.79396443, 한식 ," 해물,생선",
1147,백반기행,경기,이천시,경기 이천시 중리천로 106,성순이 묵은지,묵은지 사태전골,127.4485182,37.27733895, 한식 ," 찌개,전골",
1148,백반기행,경기,이천시,경기 이천시 마장면 지산로22번길 17,강민주의 들밥,돌솥밥&보리굴비&간장게장,127.3679314,37.22151453, 한식,-,
1149,백반기행,경기,이천시,경기 이천시 호법면 송갈로 102-17,돌댕이 석촌골 농가맛집,볏섬만두전골,127.4322502,37.19487866, 한식,-,
1150,백반기행,경기,이천시,경기 이천시 증신로 155,토사랑,한방 닭 누룽지 백숙,127.4518109,37.2894471, 한식 ," 육류,고기 ",
1151,백반기행,경기,이천시,경기 이천시 신둔면 도자예술로5번길 109,예스파크,예술마을,127.3856724,37.29308699," 관광,명소 "," 도자기,도예촌",
1152,백반기행,서울,서초구,서울 강남구 논현로175길 111,산호,생멸치 쌈밥,127.0203848,37.52232402, 한식 ," 해물,생선",
1153,백반기행,충남,보령시,경남 함안군 함안면 북촌2길 50-27,대구식당,소머리냉면 소머리수육,128.4228791,35.24208375, 한식 , 국밥,
1154,백반기행,충남,보령시,충남 보령시 구상가길 10-7,서부식당,백반,126.596941,36.34916401, 한식,-,
1155,백반기행,충남,보령시,충남 보령시 해수욕장6길 79,고기요,키조개 삼겹살 Set,126.5153257,36.30875769, 한식 ," 육류,고기",
1156,백반기행,충남,보령시,충남 보령시 대천로 160,부안토종민물장어,장어파김치전골,126.6083415,36.35880753, 한식 ," 해물,생선 ",
1157,백반기행,충남,보령시,서울 양천구 오목로 223,못난이강정,옛날과자,126.8623946,37.52602622, 간식 , 닭강정,
1158,백반기행,서울,서초구,경기 용인시 기흥구 중부대로 313,토박이,신김치꽁치전골&고추장두부찌개,127.1017734,37.27071671, 한식 , 국밥,
1159,백반기행,서울,서초구,서울 서초구 사평대로26길 48,맘코리안비스트로,콩나물비빔밥 들깨수제비 두부김치스테이크,126.9988963,37.498132, 한식,-,
1160,백반기행,서울,서초구,서울 송파구 삼전로 95,장수식당,민물잡어탕,127.0898142,37.50716017, 한식,-,
1161,백반기행,서울,서초구,서울 서초구 서초대로46길 20-7,설눈,평양물냉면 평양온반,127.0097698,37.49123349, 한식 , 냉면,
1162,백반기행,전남,나주시,전남 나주시 영산포로 192,다복가든,홍어찜 백반,126.7103343,34.99842419, 한식,-,
1163,백반기행,전남,나주시,전남 나주시 나주로 73,진미옛날순대,암뽕순대,126.7163795,35.02549782, 한식 , 순대,
1164,백반기행,전남,나주시,전남 여수시 남산남1길 27-1,하얀집,나주곰탕,127.7319346,34.72944526, 한식 ," 해물,생선 ",
1165,백반기행,전남,나주시,전남 나주시 건재로 193,송현불고기,불고기,126.7216972,35.05072788, 한식 ," 육류,고기 ",
1166,백반기행,전남,나주시,전남 나주시 세지면 세지로 420,섬말민물횟집,참게메기매운탕,126.7452045,34.91876933, 한식 ," 해물,생선 ",
1167,백반기행,경기,가평군,경기 가평군 가평읍 가화로 76-1,송원막국수,막국수,127.5152346,37.82663805, 한식 , 국수,
1168,백반기행,경기,가평군,경기 가평군 청평면 경춘로 1457,샘말식당,되비지콩탕,127.4641102,37.77968844, 한식 , 두부전문점,
1169,백반기행,경기,가평군,경기 가평군 설악면 자잠로 8,장모님댁,순댓국,127.488719,37.67823694, 한식,-,
1170,백반기행,경기,가평군,경기 가평군 설악면 유명로 654-57,민기남씨네 솥뚜껑 닭매운탕,닭매운탕,127.4955947,37.60343806, 한식 ," 육류,고기 ",
1171,백반기행,경기,가평군,경기 가평군 북면 가화로 777,명지쉼터가든,잣국수&잣곰탕,127.529731,37.87659408, 한식,-,
1172,백반기행,서울,종로구,서울 종로구 북촌로2길 5-7,삼지,대패 삼겹살&김치죽,126.9860075,37.57828416, 한식,-,
1173,백반기행,서울,종로구,서울 종로구 북촌로5길 78,황생가칼국수,칼국수 만두,126.980641,37.58006016, 한식 , 국수,
1174,백반기행,서울,종로구,서울 종로구 창덕궁1길 32,밀과보리,곤드레밥 감자전 미나리전,126.9874451,37.57942678, 한식,-,
1175,백반기행,서울,종로구,서울 종로구 계동길 19-6,향가,한정식,126.9863471,37.57834907, 한식 , 한정식,
1176,백반기행,경남,고성군,경남 고성군 동해면 동해로 1590,수양식당,회 백반,128.4447075,35.04528453, 한식,-,
1177,백반기행,경남,고성군,강원 양구군 양구읍 중앙길 68,옥천식당,닭국&파전,127.9891686,38.10409449, 한식,-,
1178,백반기행,경남,고성군,경남 고성군 회화면 배둔로 14-7,기와실비,제철해산물 한 상,128.3681444,35.05621077, 한식,-,
1179,백반기행,충북,충주시,충남 천안시 동남구 풍세면 풍년길 43,풍년식당,자장면&짬뽕,127.1191878,36.72207104, 한식 ," 해물,생선",
1180,백반기행,충북,충주시,충북 충주시 관아3길 21,삼정면옥,평양냉면&편육&수육,127.9338737,36.97122876, 한식 , 냉면,
1181,백반기행,충북,충주시,충북 충주시 연수서편1길 9,아미각,올갱이 전골,127.9301204,36.99094441, 한식 , 해장국,
1182,백반기행,충북,충주시,충북 충주시 신대1길 1,올뱅이식당,올갱이 해장국,127.8993847,36.94297476, 한식,-,
1183,백반기행,충북,충주시,충북 충주시 살미면 팔봉향산길 374,들림횟집,송어 비빔회&매운탕,127.9228842,36.92339285, 한식 ," 해물,생선 ",
1184,백반기행,충북,충주시,충북 충주시 상방12길 11,수영식당,돼지두루치기,127.9157733,36.97214827, 한식,-,
1185,백반기행,전북,순창군,경기 부천시 신흥로 199,장 본가,고추장 명인의 집,126.7761422,37.50129687, 한식,-,
1186,백반기행,전북,순창군,전북 순창군 순창읍 순창8길 5-1,민속집,한정식,127.1434254,35.37398032, 한식 , 한정식,
1187,백반기행,전북,순창군,전북 순창군 순창읍 옥천로 13-6,칠보식당,생고사리 조기탕,127.1398484,35.37430268, 한식,-,
1188,백반기행,전북,순창군,전북 순창군 순창읍 유등로 59,유등숯불돼지갈비,숯불갈비,127.1550872,35.37002892, 한식 ," 육류,고기 ",
1189,백반기행,전북,순창군,전북 순창군 팔덕면 담순로 889-13,백야촌,열무 비빔국수,127.0974862,35.36533371, 한식 , 국수,
1190,백반기행,전북,순창군,전북 순창군 순창읍 순화로 27,함양식당,21첩 백반,127.1368807,35.37641248, 한식,-,
1191,백반기행,부산,금정구,부산 금정구 산성로 447,청사초롱,흑염소 불고기&파전,129.0561121,35.25067903, 한식,-,
1192,백반기행,부산,강서구,부산 강서구 르노삼성대로 602,선창 갈미조개,갈미조개 샤부샤부&갈삼구이,128.929217,35.10163718, 한식 ," 해물,생선",
1193,백반기행,부산,서구,부산 서구 구덕로238번길 6,원조 18번 완당 발국수,완당&발국수,129.0204511,35.105709, 한식,-,
1194,백반기행,부산,사하구,부산 사하구 사리로 40,남해달인횟집,회백반,128.9990942,35.10358675, 한식 ," 해물,생선 ",
1195,백반기행,부산,영도구,제주특별자치도 서귀포시 태평로 353,진주식당,고등어 해장국,126.5590901,33.24661548, 한식 ," 해물,생선",
1196,백반기행,강원,고성군,-,항포구,오징어 회,126.4095292,33.48546883, 지명,-,
1197,백반기행,강원,고성군,강원 고성군 토성면 아야진해변길 73,오미냉면,회냉면,128.5553016,38.27189104, 한식 , 냉면,
1198,백반기행,강원,고성군,강원 고성군 거진읍 거진항길 29,제비호식당,동태탕&잡어 매운탕,128.4564088,38.4471963, 한식 ," 해물,생선",
1199,백반기행,강원,고성군,강원 고성군 거진읍 대대3길 7,삼거리기사식당,고등어조림 또는 꽁치조림 백반,128.4590088,38.38834183, 기사식당,-,
1200,백반기행,전남,완도군,전남 완도군 완도읍 해변공원로124번길 26,완도 금일수협 활선어 위판장,전복 수산물,126.7499871,34.32601271, 식품판매 , 수산물판매,
1201,백반기행,전남,완도군,전남 완도군 완도읍 개포로 11-28,유일정식당,완도백반,126.7519271,34.31663404, 한식,-,
1202,백반기행,전남,완도군,충북 옥천군 옥천읍 성왕로 1250,대박집,생선탕,127.5768246,36.31542278, 한식 ," 해물,생선",
1203,백반기행,전남,완도군,부산 수영구 광안해변로 207,진미횟집,전복 해초비빔밥&종합물회,129.1175126,35.15260969, 한식 ," 해물,생선 ",
1204,백반기행,전남,완도군,서울 종로구 윤보선길 10,동백식당,장어구이,126.9842622,37.57653781, 한식 , 국밥,
1205,백반기행,전남,광양시,전남 광양시 다압면 지막1길 55,홍쌍리 청매실 농원,매실비빔밥&편육,127.7163003,35.07475703, 농업 ," 과일,채소재배",
1206,백반기행,전남,광양시,강원 삼척시 원덕읍 임원항구로 31,해돋이식당,재첩국&재첩회덮밥,129.3459382,37.23006207, 한식,-,
1207,백반기행,전남,광양시,전남 광양시 남산1길 27,예촌식당,생선특식,127.7253219,34.96164454, 한식,-,
1208,백반기행,전남,광양시,전남 광양시 광양읍 희양현로 25,경도식당,광양불고기,127.5855706,34.97476558, 한식 ," 육류,고기 ",
1209,백반기행,전남,광양시,광주 광산구 무진대로231번길 29-9,시장국밥,광양식 장어탕,126.8055109,35.16340237, 한식 , 국밥,
1210,백반기행,충남,천안시 동남구,서울 금천구 가산디지털1로 131,가산한정식,정식,126.8824583,37.4767683, 한식 , 한정식,
1211,백반기행,충남,천안시 동남구,충남 천안시 동남구 먹거리11길 17,정통 옥수사,칼국수&수육,127.1545788,36.81827678, 한식 , 국수,
1212,백반기행,충남,천안시 서북구,충남 천안시 서북구 성거읍 봉주로 258,소우리맛있는생고기점,갈비탕,127.1752537,36.87856803, 한식 ," 육류,고기",
1213,백반기행,충남,천안시 서북구,충남 천안시 서북구 미라15길 19,미라골 미담식당,짜글이,127.1313058,36.80718506, 한식,-,
1214,백반기행,충남,천안시 동남구,충남 천안시 동남구 병천면 충절로 1749,청화집,병천순대&순댓국,127.2992473,36.76237335, 한식 , 순대,
1215,백반기행,인천,중구,인천 중구 연안부두로 16,연백식당,밴댕이회무침&밴댕이조림&밴댕이회,126.6035753,37.45655767, 한식 ," 해물,생선",
1216,백반기행,인천,동구,서울 강남구 영동대로86길 17,해장국집,해장국,127.0654725,37.5082736, 한식 , 해장국,
1217,백반기행,인천,부평구,인천 부평구 주부토로32번길 27,중국 물만두,배추물만두&돼지위볶음&마라두부,126.7266841,37.49783115, 중식 , 중국요리,
1218,백반기행,인천,미추홀구,경남 창원시 성산구 상남로 67,마산집,건우럭구이,128.6795558,35.22014166, 한식 ," 육류,고기",
1219,백반기행,인천,남동구,인천 남동구 용천로 149,부암갈비,돼지생갈비&젓갈볶음밥,126.7143364,37.46304022, 한식 ," 육류,고기 ",
1220,백반기행,서울,영등포구,경기 수원시 팔달구 화서문로 53-1,골목집,녹두반계탕&오리감자탕,127.0139156,37.28558174, 한식,-,
1221,백반기행,서울,영등포구,서울 강남구 삼성로 557,매일낙지,불낙지,127.0539111,37.51119509, 한식 ," 해물,생선",
1222,백반기행,서울,영등포구,서울 영등포구 도림로133길 20,은진포차,가자미조림&관자 버터구이,126.8937003,37.51278858, 술집 , 실내포장마차,
1223,백반기행,서울,영등포구,서울 영등포구 도림로129길 2,서여사네,어죽 칼국수,126.8952914,37.51380273, 한식 ," 해물,생선 ",
1224,백반기행,서울,영등포구,경기 수원시 권선구 권선로 258,덕원,방치탕&꼬리곰탕,126.9805209,37.25772257, 자동차 ," 주유,가스 ", GS칼텍스
1225,백반기행,충남,태안군,세종특별자치시 연서면 도신고복로 1131-7,산장가든,연잎정식,127.2619241,36.59993661, 한식 ," 육류,고기 ",
1226,백반기행,충남,태안군,충남 태안군 근흥면 신진부두길 130,정아횟집,전복밥,126.1353385,36.68273716, 한식 ," 해물,생선 ",
1227,백반기행,충남,태안군,충남 태안군 태안읍 독샘로 27-9,메꿀레분식,바지락칼국수&콩국수,126.2974884,36.75283614, 분식,-,
1228,백반기행,충남,태안군,충남 태안군 태안읍 정주내2길 15,안흥식당,아나고스키야키,126.3059508,36.74674029, 한식 ," 해물,생선 ",
1229,백반기행,충남,태안군,충남 태안군 근흥면 마도길 154-1,선창회마차,우럭구이,126.1352799,36.68557791, 한식 ," 해물,생선 ",
1230,백반기행,경기,양주시,경기 양주시 장흥면 호국로 557-2,부일부대찌개,부대찌개,126.9756823,37.71926836, 한식 ," 찌개,전골",
1231,백반기행,경기,양주시,서울 중구 장충단로 207,평양면옥,꿩냉면&닭무침,127.006696,37.56324809, 한식 , 냉면,
1232,백반기행,경기,양주시,경기 양주시 덕정1길 15-3,동언집,갈치찌개 백반,127.0625822,37.844971, 한식 ," 해물,생선",
1233,백반기행,경기,양주시,경기 양주시 장흥면 유원지로 83,노고산로뎀,훈제 모둠 바비큐,126.9385741,37.69857931, 한식 ," 육류,고기",
1234,백반기행,경기,양주시,강원 평창군 대관령면 전나무길 3,유명식당,자연산 버섯볶음&자연산 버섯 된장찌개,128.6016331,37.67048516, 한식,-,
1235,백반기행,강원,홍천군,강원 홍천군 내면 구룡령로 6898,오대산 내고향,산채백반,128.4758014,37.8308652, 한식,-,
1236,백반기행,강원,홍천군,서울 동대문구 사가정로 278,신토불이,고등어 두부구이,127.075878,37.57978508, 한식 ," 육류,고기 ", 신토불이
1237,백반기행,강원,홍천군,강원 평창군 평창읍 하평길 39-5,원미막국수,약밥닭,128.3808978,37.36792103, 한식 , 국수,
1238,백반기행,강원,홍천군,부산 중구 자갈치로23번길 6,오복식당,추어탕,129.0269317,35.09692787, 한식 ," 해물,생선",
1239,백반기행,강원,홍천군,전남 담양군 담양읍 마두길 4,제일 숯불구이,고추장 돼지갈비,126.9798973,35.30064838, 한식 ," 육류,고기 ",
1240,백반기행,전북,군산시,전북 군산시 오룡로 58-2,뚱보식당,백반,126.7100739,35.98225271, 한식,-,
1241,백반기행,전북,군산시,전북 군산시 경촌2길 38,불타는 명태찜,명태찜,126.7371027,35.97664892, 한식 ," 해물,생선",
1242,백반기행,전북,군산시,전북 군산시 구영5길 66-6,일력생선,생선구이,126.7093657,35.98698877, 한식 ," 해물,생선",
1243,백반기행,전북,군산시,전북 군산시 백토로 36,우리 떡갈비,떡갈비,126.7055938,35.97608187, 한식 ," 육류,고기 ",
1244,백반기행,전북,군산시,전북 군산시 구영6길 22-3,일출옥,아욱국,126.7087703,35.98516594, 한식 , 국밥,
1245,백반기행,서울,송파구,-,갯마을,게장백반+조기찌개,128.6070671,35.16501502, 지명,-,
1246,백반기행,서울,송파구,서울 송파구 삼전로 95,장수식당,김치삼겹살,127.0898142,37.50716017, 한식,-,
1247,백반기행,서울,송파구,서울 송파구 송이로20길 20,일등바우,산낙지촛국 병어조림,127.1194156,37.49556685, 한식 ," 해물,생선",
1248,백반기행,서울,송파구,서울 서대문구 연세로5다길 8,원조감자탕,비지감자탕,126.9351146,37.55643423, 한식 , 감자탕,
1249,백반기행,서울,송파구,서울 송파구 마천로39길 5,남한산성식당 마천점,오돌갈비,127.1471444,37.49835752, 술집 ," 호프,요리주점",
1250,백반기행,경기,용인시 수지구,경기 용인시 수지구 이종무로 157,고기리막국수,들기름막국수 수육,127.040097,37.3599957, 한식 , 국수,
1251,백반기행,경기,용인시 처인구,충북 청주시 흥덕구 강서로 77,금성식당,청국장&손두부,127.425815,36.62321854, 한식 ," 육류,고기 ",
1252,백반기행,경기,용인시 처인구,경기 용인시 처인구 양지면 한터로662번길 39,한터장수오리골,오리로스구이&누룽지볶음밥,127.2767746,37.25772506, 한식 ," 육류,고기 ",
1253,백반기행,경기,용인시 기흥구,경기 용인시 기흥구 마북로 135,교동면옥,평양냉면&한우국밥,127.1220423,37.30251321, 한식 , 냉면,
1254,백반기행,경기,용인시 처인구,경기 용인시 처인구 양지면 양지로 116,양지 석쇠 불고기,석쇠 매운 오징어 구이& 석쇠 돼지 불고기,127.2813316,37.23424037, 한식 ," 육류,고기 ",
1255,백반기행,경기,용인시 처인구,경기 용인시 처인구 남사읍 처인성로827번길 116-3,처인성 토속 음식점,묵은지 생갈비 전골,127.169458,37.16849999, 한식,-,
1256,백반기행,전남,진도군,전남 여수시 문수5길 46,이화식당,꽃게무침&갑오징어조림,127.6982234,34.74914942, 한식 ," 해물,생선",
1257,백반기행,전남,진도군,전남 진도군 진도읍 옥주길 28,궁전 음식점,뜸북국,126.2651196,34.48345472, 한식,-,
1258,백반기행,전남,진도군,서울 중랑구 용마산로 487,우림,보리간재미애국,127.0993775,37.59463401, 자동차 ," 주유,가스 ", GS칼텍스
1259,백반기행,전남,진도군,전남 진도군 진도읍 서문길 8-21,달님이네 맛집,김국백반,126.263499,34.48515408, 한식,-,
1260,백반기행,전남,진도군,강원 영월군 영월읍 절무리골길 12,사랑방 식당,말린 우럭찜&바지락 초무침,128.4579406,37.17940512, 한식,-,
1261,백반기행,전북,부안군,경북 경주시 숲머리길 197,아리랑식당,풀치백반,129.2566379,35.84457379, 한식 ," 육류,고기 ",
1262,백반기행,전북,부안군,전북 부안군 변산면 변산로 3207-1,전망좋은집,백합찜 /? 백합죽,126.4855148,35.60070317, 한식 ," 해물,생선",
1263,백반기행,전북,부안군,전북 부안군 부안읍 시장1길 6-9,변산횟집,서대 고사리 매운탕,126.7334654,35.72675228, 한식 ," 해물,생선 ",
1264,백반기행,전북,부안군,제주특별자치도 제주시 동문로 16,동진식당,주꾸미 샤부샤부,126.5283022,33.5128083, 한식 , 국수,
1265,백반기행,전북,부안군,전북 부안군 보안면 청자로 1399,땅제가든,참게장 정식,126.6419442,35.60976321, 한식,-,
1266,백반기행,전북,부안군,전북 부안군 계화면 간재로 447,포마횟집,우럭회&우럭회비빔밥,126.6939009,35.7633091, 한식 ," 해물,생선 ",
1267,백반기행,경기,양평군,경기 양평군 청운면 용두로139번길 16,순흥식당,백반,127.7092481,37.55543092, 한식 ," 육류,고기",
1268,백반기행,경기,양평군,인천 미추홀구 장고개로16번길 4,초가,논 참게탕&참게장,126.6663994,37.46954242, 한식 , 국수,
1269,백반기행,경기,양평군,경기 양평군 용문면 용문역길 14,용문원조능이버섯국밥,능이버섯전골,127.5937189,37.48300978, 한식 , 국밥,
1270,백반기행,경기,양평군,경기 양평군 옥천면 마유산로 855-6,쌈지골,장작구이 통삽겹살,127.4638405,37.55594821, 한식 ," 육류,고기",
1271,백반기행,강원,강릉시,강원 강릉시 경강로2069번길 15,벌집,장칼국수,128.8928353,37.75447859, 한식 , 국수,
1272,백반기행,강원,강릉시,-,항구마차,문어숙회&문어무침,129.0472956,37.64922286, 한식 ," 해물,생선",
1273,백반기행,강원,강릉시,강원 강릉시 중앙시장3길 32,콜롬보식당,갈매기살 내장탕,128.8982116,37.75210396, 한식 ," 육류,고기",
1274,백반기행,강원,강릉시,강원 강릉시 성덕포남로188번길 10,주문진해물국수,소라찜,128.9092977,37.768839, 한식 , 국수,
1275,백반기행,강원,강릉시,강원 강릉시 주문진읍 철둑길 42,철뚝소머리집,소머리국밥,128.8243672,37.8920453, 한식 , 국밥,
1276,백반기행,강원,강릉시,강원 강릉시 주문진읍 해안로 2015,미경이네 횟집,섭미역국&섭국,128.8246889,37.90673287, 한식 ," 해물,생선 ",
1277,백반기행,서울,용산구,서울 용산구 보광로60길 15,대흥정육식당,돼지불백,126.995041,37.53415222, 한식 ," 육류,고기",
1278,백반기행,서울,용산구,서울 용산구 보광로14길 12-4,할매보리밥집,육개장,127.0007467,37.5272056, 한식,-,
1279,백반기행,서울,용산구,서울 용산구 녹사평대로 224-1,이태원숯불바베큐치킨,바비큐치킨,126.9869429,37.53772317, 치킨,-,
1280,백반기행,서울,용산구,서울 송파구 석촌호수로12길 1-6,대성정육식당,돼지 수육,127.0860986,37.5089199, 한식 ," 육류,고기",
1281,백반기행,서울,용산구,서울 용산구 소월로20길 38,시장회집,알탕&알찜,126.9851639,37.54489582, 한식 ," 해물,생선 ",
1282,백반기행,서울,용산구,서울 용산구 이태원로 245,바다식당,존슨탕&찹스테이크,127.0001697,37.5368292, 한식 ," 찌개,전골",
1283,백반기행,충남,공주시,충남 공주시 당간지주길 8-1,무궁화 회관,불낙전골,127.1217629,36.45202066, 한식 ," 육류,고기",
1284,백반기행,충남,공주시,충남 공주시 사곡면 정안마곡사로 1198,늘푸른솔,퉁퉁장 정식,127.0466972,36.58647012, 한식 ," 해물,생선",
1285,백반기행,충남,공주시,충남 공주시 산성시장2길 56-9,청양분식,잔치국수,127.1238647,36.45776071, 한식 , 국수,
1286,백반기행,충남,공주시,충남 공주시 백미고을길 10-5,시장정육점식당,육회비빔밥,127.1222531,36.46586203, 한식 ," 육류,고기",
1287,백반기행,충남,공주시,충남 공주시 전진배길 389,계룡산 묵사랑,묵 한상,127.1497115,36.43514068, 한식,-,
1288,백반기행,충남,공주시,경기 하남시 검단산로 342-13,소나무집,갈비 보리밥 정식,127.2375684,37.54105108, 한식 ," 육류,고기 ",
1289,백반기행,경남,통영시,경남 통영시 새터길 42-7,훈이시락국,시래깃국,128.4190953,34.84122521, 한식 , 국밥,
1290,백반기행,경남,통영시,경남 통영시 안개2길 25-6,팔도식당,도다리쑥국,128.4294462,34.85882189, 한식 ," 해물,생선",
1291,백반기행,경남,통영시,경남 통영시 강구안길 29,산양식당,통영비빔밥&소머리곰탕,128.4234191,34.84409312, 한식,-,
1292,백반기행,경남,통영시,경남 통영시 동충3길 41-3,물레야소주방,다찌,128.4237355,34.84113312, 술집 ," 호프,요리주점",
1293,백반기행,경남,통영시,경남 통영시 통영해안로 213,통영식당,멸치쌈밥,128.4193963,34.84079808, 한식,-,
1294,백반기행,전남,담양군,광주 광산구 수등로 265,김순옥댓잎찹쌀도너츠,댓잎찹쌀도너츠,126.8379042,35.18532055, 간식 , 도넛,
1295,백반기행,전남,담양군,충남 공주시 의당면 의당로 321-8,청운식당,막창순댓국&냄비비빔밥,127.1393257,36.49902674, 중식 , 중국요리,
1296,백반기행,전남,담양군,전남 담양군 담양읍 객사3길 20,미소댓잎국수,물국수&죽순비빔국수,126.9830721,35.32396464, 한식 , 국수,
1297,백반기행,전남,담양군,전남 구례군 구례읍 구례2길 30,부부식당,누른머릿고기,127.4636185,35.2088924, 한식 ," 해물,생선",
1298,백반기행,전남,담양군,전남 담양군 담양읍 마두길 4,원조제일숯불갈비,돼지갈비,126.9798973,35.30064838, 한식 ," 육류,고기 ",
1299,백반기행,전남,담양군,전남 담양군 담양읍 천변5길 3-2,목화식당,가정식 백반,126.9797871,35.31925556, 한식,-,
1300,백반기행,서울,종로구,서울 종로구 자하문로 50-1,해장국 사람들,선지 해장국,126.971439,37.58057006, 한식 , 해장국,
1301,백반기행,서울,종로구,서울 종로구 자하문로1길 50,별미곱창,돼지곱창볶음,126.9696778,37.57694041, 한식 ," 육류,고기 ",
1302,백반기행,서울,종로구,서울 종로구 필운대로 47,서촌 통영,굴국밥 고갈비,126.9685047,37.58031883, 한식 ," 해물,생선",
1303,백반기행,서울,종로구,서울 종로구 자하문로1길 7,경동맛집,가오리찜&꼬막찜&꼬막전,126.9719976,37.57645085, 한식 ," 해물,생선",
1304,백반기행,서울,종로구,서울 종로구 자하문로 40-1,창성갈비,돼지갈비,126.971573,37.57965288, 한식 ," 육류,고기 ",
1305,백반기행,경남,함양군,-,청학산,콩잎곰국 정식,128.5145238,37.39605221," 관광,명소 ", 산,
1306,백반기행,경남,함양군,경남 함양군 안의면 광풍로 107,옛날 금호식당,갈비찜&갈비탕,127.8102691,35.62669205, 한식 ," 육류,고기 ",
1307,백반기행,경남,함양군,서울 종로구 종로26길 14-3,대성식당,수육&소고기국밥,126.994707,37.56966055, 한식,-,
1308,백반기행,경남,함양군,경남 함양군 함양읍 함양로 1106,갑을식당,곱창전골,127.7264428,35.51749115, 한식,-,
1309,백반기행,경남,함양군,경남 함양군 함양읍 학사루길 36,조샌집,어탕국수,127.7246164,35.51960302, 한식,-,
1310,백반기행,경남,함양군,경남 함양군 안의면 석천길 3-29,안의 뻥튀기,뻥튀기,127.8139348,35.62546326, 식품 ," 식품가공,제조",
1311,백반기행,서울,광진구,서울 마포구 포은로8길 28,고향집,주꾸미구이&참꼬막,126.9063092,37.556523, 한식 , 국수,
1312,백반기행,서울,광진구,경남 진주시 신안로 138,우성 기사식당,양념 삼치구이&대구탕,128.0683849,35.18969007, 기사식당,-,
1313,백반기행,서울,광진구,경기 고양시 덕양구 충장로 407,어울림,새조개 전&매생이 굴 칼국수,126.8393338,37.64850677, 자동차 ," 주유,가스 ", 알뜰주유소
1314,백반기행,서울,광진구,서울 광진구 뚝섬로30길 44,용문집,제비추리&치맛살,127.0672739,37.53435481, 한식 ," 육류,고기",
1315,백반기행,서울,광진구,서울 광진구 능동로13길 46,해남닭집,간장치킨&닭똥집,127.0699983,37.54398312, 치킨,-,
1316,백반기행,강원,평창군,강원 평창군 대관령면 대관령로 118,동양식당,오징어 불고기&더덕구이&황태구이,128.7091232,37.67197788, 한식 ," 찌개,전골",
1317,백반기행,강원,평창군,부산 수영구 황령대로489번길 61,부산 식육식당,삼겹살&냉이 된장찌개,129.10996,35.1403957, 한식 ," 육류,고기",
1318,백반기행,강원,인제군,강원 인제군 북면 미시령로 1272,창바위 맛집,황태국,128.3532872,38.20556811, 한식,-,
1319,백반기행,강원,인제군,-,매화촌,해장국,128.3603802,36.54650268, 지명,-,
1320,백반기행,강원,인제군,강원 인제군 북면 어두원길 25,산채촌,질경이정식,128.2321463,38.13821576, 한식,-,
